metric_id,product_id,metric_date,dau,mau,conversion_rate,avg_session_duration,page_views,add_to_cart,checkout_initiated,purchases,revenue,refund_rate,nps_score,feature_adoption_rate,time_to_first_action
7570,21,2025-05-03,328,4920,0.0436,327,1312,87,19,14,808.28,0.0476,37,0.6244,215
7571,21,2025-05-02,279,4185,0.0351,118,2511,45,40,9,553.48,0.0365,67,0.4037,297
7572,21,2025-05-01,264,6600,0.0399,403,792,73,21,10,595.62,0.0223,23,0.7762,5
7573,21,2025-04-30,284,4828,0.0506,452,568,44,16,14,813.37,0.0567,26,0.654,100
7574,21,2025-04-29,331,5296,0.0467,402,993,33,16,15,873.42,0.073,26,0.6092,287
7575,21,2025-04-28,313,6260,0.043,591,1252,54,29,13,761.08,0.0372,63,0.3156,270
7576,21,2025-04-27,274,5754,0.0395,215,548,73,19,10,612.2,0.0609,32,0.7677,231
7577,21,2025-04-26,388,8924,0.0361,441,3492,76,48,14,792.42,0.0246,33,0.2948,71
7578,21,2025-04-25,324,5508,0.0453,267,1944,61,27,14,829.87,0.0782,28,0.3891,250
7579,21,2025-04-24,320,8960,0.0456,353,2880,48,19,14,826.05,0.078,23,0.6427,101
7580,21,2025-04-23,324,9396,0.0371,214,2916,48,30,12,679.33,0.0449,29,0.4813,294
7581,21,2025-04-22,312,6864,0.0359,307,2496,92,24,11,633.99,0.0107,29,0.6259,187
7582,21,2025-04-21,303,4545,0.0406,558,909,78,40,12,695.75,0.0311,47,0.7393,6
7583,21,2025-04-20,300,6000,0.0413,138,2100,88,41,12,700.34,0.0263,42,0.3117,114
7584,21,2025-04-19,293,6739,0.0514,199,2051,55,27,15,852.61,0.025,52,0.3586,22
7585,21,2025-04-18,301,6923,0.0495,526,2709,51,39,14,842.75,0.0207,63,0.6569,227
7586,21,2025-04-17,328,9184,0.0386,590,2624,75,44,12,716.43,0.0252,58,0.8899,45
7587,21,2025-04-16,307,8596,0.0482,307,614,84,34,14,836.47,0.028,53,0.5581,244
7588,21,2025-04-15,339,9153,0.0474,62,3051,97,45,16,908.46,0.0305,39,0.7896,177
7589,21,2025-04-14,309,5562,0.0422,452,927,65,31,13,736.93,0.0435,28,0.8424,103
7590,21,2025-04-13,328,8200,0.0453,368,2624,70,25,14,840.58,0.0337,60,0.8801,159
7591,21,2025-04-12,336,5376,0.0489,141,2352,89,33,16,930.03,0.0688,61,0.694,273
7592,21,2025-04-11,287,6601,0.0446,574,2583,43,33,12,724.46,0.0733,31,0.431,213
7593,21,2025-04-10,360,10440,0.0496,531,1440,74,49,17,1010.11,0.0599,55,0.2007,126
7594,21,2025-04-09,278,5560,0.0469,65,1112,49,35,13,737.74,0.0296,41,0.5986,79
7595,21,2025-04-08,315,5355,0.0364,598,2205,61,29,11,648.11,0.0652,24,0.7794,15
7596,21,2025-04-07,328,8856,0.0521,193,984,41,28,17,966.77,0.0192,21,0.3482,69
7597,21,2025-04-06,348,8352,0.0531,98,3132,102,32,18,1046.0,0.0112,67,0.6333,121
7598,21,2025-04-05,331,6289,0.0452,242,1655,48,19,14,845.4,0.0747,30,0.4795,87
7599,21,2025-04-04,375,10125,0.0432,320,2625,44,49,16,915.34,0.0311,36,0.4867,273
7600,21,2025-04-03,314,7222,0.0405,440,942,46,17,12,718.89,0.0273,30,0.7516,83
7601,21,2025-04-02,315,5670,0.0522,133,1890,58,44,16,929.16,0.0376,79,0.6768,201
7602,21,2025-04-01,252,6300,0.0379,151,504,45,24,9,540.36,0.0248,30,0.4452,10
7603,21,2025-03-31,311,4665,0.0501,307,933,90,34,15,881.23,0.0572,71,0.3329,126
7604,21,2025-03-30,314,8164,0.0411,497,1884,36,34,12,730.05,0.0445,41,0.7585,27
7605,21,2025-03-29,363,7986,0.047,363,2904,55,41,17,964.11,0.044,46,0.4138,192
7606,21,2025-03-28,326,5868,0.051,222,1956,72,26,16,940.86,0.0541,69,0.7384,162
7607,21,2025-03-27,296,5328,0.0511,139,1776,60,18,15,855.71,0.034,38,0.6428,7
7608,21,2025-03-26,355,5680,0.0421,223,2130,100,23,14,846.05,0.0645,60,0.2791,101
7609,21,2025-03-25,363,8349,0.0471,424,2904,36,41,17,966.07,0.0577,44,0.8008,192
7610,21,2025-03-24,365,5475,0.0437,119,2920,41,53,15,902.67,0.0751,63,0.725,5
7611,21,2025-03-23,375,6750,0.0547,311,3375,81,28,20,1159.52,0.047,42,0.4911,286
7612,21,2025-03-22,318,5406,0.0402,139,954,92,41,12,723.32,0.0391,42,0.6724,152
7613,21,2025-03-21,380,7980,0.0408,306,1140,111,46,15,877.55,0.0174,41,0.3753,55
7614,21,2025-03-20,334,9352,0.0401,60,1670,59,29,13,758.24,0.072,53,0.4095,112
7615,21,2025-03-19,353,9884,0.0471,437,3177,94,41,16,940.21,0.045,27,0.6954,68
7616,21,2025-03-18,316,6636,0.055,275,948,86,37,17,983.35,0.0185,61,0.4988,105
7617,21,2025-03-17,329,9212,0.057,184,987,47,24,18,1060.53,0.0638,29,0.4068,240
7618,21,2025-03-16,345,7245,0.0447,46,690,67,48,15,871.48,0.0307,59,0.3133,290
7619,21,2025-03-15,338,7774,0.0415,235,2366,39,27,14,794.17,0.0333,33,0.222,187
7620,21,2025-03-14,342,7182,0.0397,331,2394,93,25,13,767.79,0.066,26,0.4584,153
7621,21,2025-03-13,340,6800,0.0563,370,680,95,36,19,1082.0,0.0607,44,0.7161,50
7622,21,2025-03-12,352,8448,0.0415,385,1408,83,51,14,827.02,0.0311,42,0.8027,215
7623,21,2025-03-11,347,9716,0.0414,344,1041,38,42,14,812.79,0.0495,66,0.2973,135
7624,21,2025-03-10,365,8760,0.0553,382,730,47,34,20,1142.38,0.0236,29,0.6578,270
7625,21,2025-03-09,358,5728,0.0547,430,3222,85,26,19,1107.01,0.0424,79,0.5422,108
7626,21,2025-03-08,389,8558,0.051,284,1945,79,39,19,1122.12,0.0467,22,0.8168,28
7627,21,2025-03-07,371,7049,0.0532,516,742,98,45,19,1117.15,0.0778,44,0.6446,41
7628,21,2025-03-06,398,7164,0.0602,434,1592,42,52,23,1355.32,0.078,53,0.3868,6
7629,21,2025-03-05,357,5355,0.045,144,1785,71,43,16,909.63,0.0176,78,0.2186,94
7630,21,2025-03-04,349,6980,0.0413,196,2443,61,30,14,815.13,0.0797,68,0.7628,54
7631,21,2025-03-03,377,9048,0.0417,145,1885,49,22,15,889.09,0.0731,50,0.6106,131
7632,21,2025-03-02,341,9548,0.0415,185,2728,80,46,14,801.29,0.0674,41,0.8338,222
7633,21,2025-03-01,391,6647,0.0546,110,1955,88,33,21,1208.31,0.0217,63,0.2721,11
7634,21,2025-02-28,384,9600,0.0516,407,1920,45,28,19,1121.23,0.0672,24,0.7086,183
7635,21,2025-02-27,409,11452,0.0608,85,2454,59,55,24,1407.62,0.0274,33,0.8981,238
7636,21,2025-02-26,356,8900,0.0613,453,1780,69,39,21,1234.04,0.0691,31,0.3478,275
7637,21,2025-02-25,292,6132,0.0497,242,2336,39,29,14,821.27,0.0786,52,0.777,94
7638,21,2025-02-24,417,7506,0.0434,138,2919,80,33,18,1023.16,0.0345,67,0.5086,167
7639,21,2025-02-23,387,8514,0.0512,528,2322,100,36,19,1120.58,0.0462,59,0.4351,255
7640,21,2025-02-22,353,6354,0.0549,306,706,36,41,19,1096.65,0.0508,55,0.2469,225
7641,21,2025-02-21,383,9958,0.0585,406,3064,43,43,22,1268.3,0.0523,31,0.8581,242
7642,21,2025-02-20,380,9880,0.0477,98,1520,51,55,18,1025.31,0.0198,48,0.5602,95
7643,21,2025-02-19,456,11856,0.0464,558,2736,78,35,21,1195.97,0.0329,42,0.2655,154
7644,21,2025-02-18,386,11194,0.0589,573,3474,43,37,22,1285.38,0.0598,22,0.5416,44
7645,21,2025-02-17,404,10504,0.0557,204,808,44,56,22,1273.72,0.0542,34,0.7776,221
7646,21,2025-02-16,393,9825,0.0624,208,786,105,50,24,1387.79,0.0452,55,0.6552,48
7647,21,2025-02-15,391,10166,0.0553,517,1173,64,25,21,1223.49,0.0403,62,0.517,241
7648,21,2025-02-14,402,9648,0.061,281,2412,43,39,24,1387.69,0.055,41,0.2907,54
7649,21,2025-02-13,301,8428,0.0469,354,1505,82,39,14,798.32,0.0563,37,0.4479,134
7650,21,2025-02-12,413,10738,0.067,419,3717,78,55,27,1565.39,0.0311,77,0.8735,24
7651,21,2025-02-11,436,10464,0.0612,320,3924,89,45,26,1508.06,0.0513,70,0.8324,11
7652,21,2025-02-10,364,9100,0.0535,511,1820,64,37,19,1100.74,0.0643,27,0.6659,37
7653,21,2025-02-09,423,6768,0.0682,314,2961,104,56,28,1632.29,0.0329,54,0.6928,163
7654,21,2025-02-08,417,10425,0.0592,194,2085,64,56,24,1396.66,0.0459,34,0.7648,209
7655,21,2025-02-07,411,10275,0.059,576,1233,64,54,24,1371.82,0.0404,22,0.5773,168
7656,21,2025-02-06,406,7308,0.0681,406,1218,101,27,27,1564.43,0.0789,40,0.5903,192
7657,21,2025-02-05,396,6336,0.0617,551,3564,52,28,24,1382.79,0.0187,62,0.8615,216
7658,21,2025-02-04,436,8284,0.0706,136,1308,66,42,30,1740.81,0.0674,79,0.6018,283
7659,21,2025-02-03,419,7542,0.0641,353,2514,112,51,26,1518.24,0.0506,51,0.5382,30
7660,21,2025-02-02,463,7871,0.061,577,3241,85,55,28,1597.02,0.0441,34,0.8562,7
7661,21,2025-02-01,444,8880,0.0501,40,1332,107,25,22,1257.89,0.0134,22,0.719,22
7662,21,2025-01-31,494,13832,0.0576,461,3458,102,58,28,1610.42,0.047,27,0.5619,100
7663,21,2025-01-30,409,7362,0.068,417,2045,74,50,27,1572.61,0.0467,46,0.5608,163
7664,21,2025-01-29,449,12572,0.0626,498,3143,109,39,28,1588.54,0.0237,50,0.357,283
7665,21,2025-01-28,390,8190,0.0734,93,2340,85,51,28,1619.02,0.023,43,0.7334,53
7666,22,2026-01-27,253,4048,0.072,384,2024,30,18,18,2459.26,0.0565,34,0.8843,269
7667,22,2026-01-26,291,7566,0.078,37,1455,49,41,22,3061.88,0.0268,68,0.7817,23
7668,22,2026-01-25,239,5736,0.0582,566,2151,49,18,13,1876.65,0.0747,26,0.6334,9
7669,22,2026-01-24,306,7650,0.0683,78,1224,89,42,20,2821.41,0.0101,64,0.3115,167
7670,22,2026-01-23,257,4369,0.0703,111,2056,29,22,18,2437.06,0.036,74,0.7288,41
7671,22,2026-01-22,355,5680,0.0715,388,2485,104,39,25,3426.07,0.0495,62,0.7422,117
7672,22,2026-01-21,367,9542,0.0816,245,734,42,36,29,4042.0,0.0381,71,0.4694,177
7673,22,2026-01-20,304,4560,0.0788,563,1520,46,28,23,3232.8,0.0681,64,0.3918,181
7674,22,2026-01-19,305,8540,0.0579,123,1525,34,22,17,2383.12,0.0626,79,0.4941,163
7675,22,2026-01-18,349,8725,0.0678,479,1745,64,22,23,3193.94,0.0211,61,0.6493,53
7676,22,2026-01-17,302,5738,0.081,46,1208,33,32,24,3302.23,0.0268,22,0.4746,63
7677,22,2026-01-16,340,7820,0.0841,250,1700,63,30,28,3858.95,0.0316,24,0.5167,264
7678,22,2026-01-15,261,4698,0.0706,68,2349,69,19,18,2488.52,0.056,40,0.8018,244
7679,22,2026-01-14,352,7392,0.0879,168,2816,100,33,30,4176.8,0.0428,68,0.8448,20
7680,22,2026-01-13,369,6273,0.0835,451,1476,60,51,30,4158.8,0.0166,79,0.3072,14
7681,22,2026-01-12,345,5520,0.0834,458,1380,66,32,28,3883.6,0.0571,55,0.8804,285
7682,22,2026-01-11,379,7580,0.0682,512,3411,83,30,25,3486.56,0.0579,40,0.3914,276
7683,22,2026-01-10,334,8684,0.0662,86,1002,88,32,22,2982.69,0.0219,72,0.8128,15
7684,22,2026-01-09,300,8100,0.0882,327,1500,56,33,26,3573.5,0.0382,79,0.492,218
7685,22,2026-01-08,336,5376,0.088,236,2016,42,49,29,3989.87,0.0105,29,0.6647,210
7686,22,2026-01-07,385,7315,0.0609,41,1925,88,51,23,3165.6,0.0567,26,0.7576,241
7687,22,2026-01-06,347,7287,0.0796,413,1735,93,50,27,3727.85,0.0796,61,0.6901,159
7688,22,2026-01-05,367,8808,0.0788,155,2202,50,36,28,3902.64,0.036,52,0.8768,87
7689,22,2026-01-04,306,8568,0.0645,580,2142,70,17,19,2663.67,0.0676,73,0.7238,64
7690,22,2026-01-03,396,6336,0.0806,52,2376,72,53,31,4308.06,0.0605,21,0.2902,176
7691,22,2026-01-02,318,6678,0.092,573,1272,40,37,29,3948.33,0.0265,45,0.562,30
7692,22,2026-01-01,317,5072,0.0737,350,2853,67,24,23,3155.2,0.0536,73,0.5605,258
7693,22,2025-12-31,396,10296,0.0666,56,792,97,22,26,3560.9,0.0212,71,0.5173,126
7694,22,2025-12-30,331,6289,0.073,586,1655,73,26,24,3261.14,0.0324,68,0.8717,182
7695,22,2025-12-29,371,8533,0.0863,291,742,71,21,32,4322.96,0.056,60,0.2365,253
7696,22,2025-12-28,382,9550,0.0658,415,1146,73,52,25,3395.26,0.0667,77,0.7883,120
7697,22,2025-12-27,357,7140,0.0804,194,1071,74,53,28,3876.1,0.0763,55,0.7365,224
7698,22,2025-12-26,420,9660,0.0872,463,2940,66,54,36,4943.05,0.0352,70,0.3594,137
7699,22,2025-12-25,324,8100,0.07,62,972,57,21,22,3062.38,0.0494,25,0.7488,178
7700,22,2025-12-24,328,8528,0.0795,412,1640,42,46,26,3520.7,0.0332,59,0.8268,122
7701,22,2025-12-23,364,6916,0.0748,328,1820,46,50,27,3672.97,0.0502,63,0.3879,283
7702,22,2025-12-22,344,8256,0.0869,480,688,45,36,29,4036.45,0.0359,62,0.5069,214
7703,22,2025-12-21,385,5775,0.083,436,770,58,53,31,4311.39,0.0726,55,0.2502,222
7704,22,2025-12-20,375,6000,0.0699,283,3375,91,28,26,3540.49,0.0452,35,0.7381,292
7705,22,2025-12-19,378,6048,0.0704,442,3024,102,46,26,3593.75,0.079,59,0.4973,298
7706,22,2025-12-18,352,8448,0.0726,163,1056,101,24,25,3450.74,0.0338,57,0.4406,289
7707,22,2025-12-17,338,5408,0.0873,257,1014,86,21,29,3984.87,0.0133,22,0.3618,56
7708,22,2025-12-16,398,8358,0.095,94,796,67,31,37,5105.88,0.0461,20,0.6894,254
7709,22,2025-12-15,340,8500,0.0725,571,680,39,47,24,3328.38,0.0176,65,0.3962,143
7710,22,2025-12-14,388,6208,0.0975,393,2328,61,28,37,5106.15,0.0475,42,0.5567,190
7711,22,2025-12-13,326,8476,0.0885,538,978,46,22,28,3896.45,0.0516,47,0.719,124
7712,22,2025-12-12,401,6817,0.0943,541,1203,76,30,37,5106.02,0.051,69,0.8248,119
7713,22,2025-12-11,373,6341,0.0802,573,1119,94,46,29,4040.05,0.0609,78,0.6026,95
7714,22,2025-12-10,339,5085,0.0834,42,3051,43,25,28,3814.23,0.0779,43,0.3531,147
7715,22,2025-12-09,343,5145,0.0998,526,686,95,32,34,4621.71,0.0679,47,0.5688,208
7716,22,2025-12-08,406,7714,0.0841,542,812,42,26,34,4610.57,0.038,45,0.5292,197
7717,22,2025-12-07,321,9309,0.0726,532,1605,58,32,23,3144.69,0.0111,63,0.3785,136
7718,22,2025-12-06,398,11144,0.0915,329,796,90,32,36,4914.67,0.0232,42,0.7671,15
7719,22,2025-12-05,371,8904,0.097,212,1113,89,43,35,4856.7,0.0541,26,0.5906,215
7720,22,2025-12-04,286,7150,0.0852,269,2574,55,26,24,3287.43,0.0799,58,0.4731,284
7721,22,2025-12-03,341,7843,0.0819,109,2046,70,35,27,3770.99,0.0338,67,0.3755,282
7722,22,2025-12-02,336,8736,0.0755,307,3024,85,42,25,3425.71,0.064,73,0.6873,273
7723,22,2025-12-01,354,5664,0.1022,332,2478,79,20,36,4883.05,0.0278,78,0.3925,181
7724,22,2025-11-30,389,8558,0.0857,280,3501,76,40,33,4497.99,0.0584,57,0.4315,236
7725,22,2025-11-29,437,12673,0.1003,197,3059,127,42,43,5917.63,0.0761,44,0.4282,144
7726,22,2025-11-28,406,8526,0.0716,521,3654,83,53,29,3921.45,0.0674,29,0.3653,106
7727,22,2025-11-27,389,6224,0.0766,421,2334,92,56,29,4020.27,0.0158,70,0.3676,279
7728,22,2025-11-26,288,5472,0.0852,78,2016,43,33,24,3313.7,0.0542,38,0.702,65
7729,22,2025-11-25,339,9492,0.0872,575,1695,92,22,29,3988.24,0.0149,26,0.8365,286
7730,22,2025-11-24,356,8188,0.0844,71,3204,63,27,30,4055.34,0.0343,68,0.8211,117
7731,22,2025-11-23,425,6800,0.0987,174,2975,102,39,41,5664.13,0.0236,41,0.4298,298
7732,22,2025-11-22,361,8664,0.0765,414,1444,55,42,27,3726.16,0.0162,64,0.6263,15
7733,22,2025-11-21,383,8426,0.0832,97,1532,45,52,31,4299.15,0.055,77,0.3169,287
7734,22,2025-11-20,415,9960,0.0714,445,830,116,24,29,3998.19,0.0398,43,0.4437,166
7735,22,2025-11-19,353,5648,0.09,272,706,61,27,31,4287.54,0.0543,48,0.4987,183
7736,22,2025-11-18,378,9072,0.0759,193,2646,66,55,28,3875.1,0.0749,41,0.709,285
7737,22,2025-11-17,405,10530,0.1034,333,810,66,25,41,5654.51,0.0414,56,0.8605,96
7738,22,2025-11-16,385,6160,0.0898,261,1155,88,25,34,4665.26,0.0648,78,0.6145,180
7739,22,2025-11-15,387,10062,0.0727,262,3096,89,28,28,3795.56,0.0781,64,0.271,244
7740,22,2025-11-14,376,10528,0.0959,426,2632,69,50,36,4867.05,0.0686,66,0.2161,117
7741,22,2025-11-13,346,8304,0.1015,104,1384,102,23,35,4739.33,0.0248,71,0.2454,153
7742,22,2025-11-12,412,10712,0.0835,194,2884,66,54,34,4642.68,0.0778,21,0.502,131
7743,22,2025-11-11,369,10332,0.1003,493,2952,85,28,37,4996.98,0.0468,68,0.734,87
7744,22,2025-11-10,432,12096,0.0912,515,2160,117,26,39,5318.72,0.0124,50,0.3192,225
7745,22,2025-11-09,400,8400,0.0729,525,3600,118,47,29,3935.71,0.0528,31,0.202,63
7746,22,2025-11-08,383,8809,0.0975,518,3447,53,56,37,5039.01,0.0407,60,0.4113,204
7747,22,2025-11-07,393,8646,0.0851,62,2751,64,29,33,4513.7,0.0447,39,0.5921,267
7748,22,2025-11-06,441,6615,0.0823,326,2205,99,37,36,4899.17,0.0556,58,0.8985,265
7749,22,2025-11-05,364,5824,0.1004,244,2184,60,25,36,4932.06,0.0674,36,0.6421,128
7750,22,2025-11-04,349,8376,0.0777,571,3141,96,51,27,3658.78,0.0423,45,0.5291,134
7751,22,2025-11-03,338,9126,0.0921,148,2028,90,23,31,4199.84,0.0462,60,0.6112,101
7752,22,2025-11-02,447,7152,0.0811,543,3576,87,37,36,4895.31,0.015,63,0.6223,123
7753,22,2025-11-01,448,8960,0.0769,494,1792,53,50,34,4647.37,0.0242,69,0.5737,90
7754,22,2025-10-31,405,11340,0.0994,207,1620,65,59,40,5433.82,0.0573,34,0.4697,98
7755,22,2025-10-30,350,7700,0.0797,273,2450,44,36,27,3763.04,0.0222,21,0.5942,161
7756,22,2025-10-29,360,10080,0.1011,308,2160,48,20,36,4913.96,0.0595,25,0.2492,194
7757,22,2025-10-28,282,5358,0.0943,78,1692,83,24,26,3591.19,0.0756,22,0.3349,24
7758,22,2025-10-27,369,8856,0.0979,83,3321,98,50,36,4878.52,0.0106,76,0.2444,35
7759,22,2025-10-26,347,6246,0.0956,76,2776,58,21,33,4477.6,0.0195,59,0.8458,14
7760,22,2025-10-25,326,5216,0.0862,96,2282,35,27,28,3792.57,0.0169,42,0.513,201
7761,22,2025-10-24,407,7733,0.0949,237,1221,79,55,38,5214.49,0.0344,21,0.8717,196
7762,22,2025-10-23,415,11205,0.0815,30,1245,73,32,33,4567.05,0.0513,76,0.8984,31
7763,22,2025-10-22,378,7182,0.0838,35,3402,65,28,31,4276.08,0.042,24,0.322,195
7764,22,2025-10-21,361,5776,0.1067,581,2527,36,23,38,5200.61,0.0178,73,0.4663,198
7765,22,2025-10-20,377,8294,0.1016,515,1885,72,43,38,5168.46,0.0327,44,0.372,251
7766,22,2025-10-19,421,11788,0.0761,49,1684,56,53,32,4323.55,0.0626,66,0.42,258
7767,22,2025-10-18,389,9336,0.0807,55,3112,112,25,31,4238.75,0.0189,68,0.7232,22
7768,22,2025-10-17,383,7660,0.077,85,3064,73,37,29,3981.82,0.0504,76,0.235,291
7769,22,2025-10-16,384,7296,0.0766,284,2688,69,37,29,3971.01,0.0203,30,0.7727,74
7770,22,2025-10-15,380,10260,0.0894,261,1140,55,26,33,4583.24,0.0258,21,0.4631,285
7771,22,2025-10-14,334,9018,0.1047,490,1336,69,34,34,4722.33,0.0486,58,0.3686,184
7772,22,2025-10-13,408,11016,0.0825,169,3264,87,47,33,4542.59,0.0375,74,0.2299,148
7773,22,2025-10-12,435,11745,0.0759,357,3045,49,48,33,4457.66,0.0538,58,0.2166,147
7774,22,2025-10-11,320,5120,0.0787,43,960,76,46,25,3400.56,0.0553,57,0.7645,153
7775,22,2025-10-10,398,5970,0.0858,236,3582,101,48,34,4611.86,0.049,21,0.3402,140
7776,22,2025-10-09,382,8022,0.0985,39,1146,64,32,37,5077.72,0.0677,70,0.6558,14
7777,22,2025-10-08,392,10976,0.0913,324,1568,117,22,35,4831.42,0.044,51,0.7785,181
7778,22,2025-10-07,391,10948,0.0777,294,3128,46,53,30,4103.19,0.0103,27,0.5323,196
7779,22,2025-10-06,392,8232,0.0863,105,1176,63,27,33,4567.07,0.0104,77,0.3074,10
7780,22,2025-10-05,422,8440,0.0917,473,844,53,45,38,5220.66,0.0133,58,0.8613,46
7781,22,2025-10-04,373,10071,0.1043,578,1119,98,42,38,5252.98,0.0731,45,0.8259,144
7782,22,2025-10-03,376,7896,0.0848,197,3008,62,45,31,4302.54,0.078,25,0.6651,261
7783,22,2025-10-02,382,10696,0.0943,228,2674,38,46,36,4863.34,0.0249,25,0.4187,116
7784,22,2025-10-01,296,8584,0.0702,451,1776,43,22,20,2803.46,0.0695,49,0.2426,229
7785,22,2025-09-30,319,5742,0.0849,508,1276,45,43,27,3655.71,0.0555,76,0.3625,145
7786,22,2025-09-29,387,6579,0.0715,113,3096,107,23,27,3736.56,0.0601,72,0.6328,270
7787,22,2025-09-28,368,9936,0.0903,518,2576,106,25,33,4484.73,0.0448,76,0.2821,287
7788,22,2025-09-27,350,8050,0.0903,444,2100,49,47,31,4265.66,0.0786,39,0.5351,198
7789,22,2025-09-26,450,7200,0.0981,92,4050,74,33,44,5957.76,0.0582,69,0.7857,167
7790,22,2025-09-25,411,9453,0.0814,193,3288,49,38,33,4516.59,0.0529,45,0.5523,47
7791,22,2025-09-24,384,10752,0.0903,301,3456,96,29,34,4678.29,0.0467,46,0.8291,22
7792,22,2025-09-23,321,4815,0.0986,217,1284,39,24,31,4272.93,0.01,25,0.4712,288
7793,22,2025-09-22,382,7640,0.0842,303,764,57,43,32,4339.91,0.0254,46,0.8097,39
7794,22,2025-09-21,389,11281,0.0749,322,3112,67,25,29,3931.07,0.0369,77,0.3167,252
7795,22,2025-09-20,367,9909,0.0844,282,1468,104,31,30,4179.13,0.0133,62,0.4092,215
7796,22,2025-09-19,398,10746,0.0737,381,1592,56,52,29,3958.47,0.0443,38,0.7345,119
7797,22,2025-09-18,378,6048,0.0814,549,3402,110,27,30,4153.31,0.0139,53,0.4805,54
7798,22,2025-09-17,424,9328,0.0824,220,1272,82,56,34,4718.23,0.0371,35,0.421,245
7799,22,2025-09-16,351,9828,0.0771,210,702,50,25,27,3650.85,0.0623,67,0.8619,22
7800,22,2025-09-15,324,4860,0.0943,145,1620,65,41,30,4125.3,0.0349,54,0.2745,118
7801,22,2025-09-14,374,7854,0.0757,350,2992,66,48,28,3819.54,0.0623,51,0.3745,26
7802,22,2025-09-13,391,7429,0.068,386,782,106,20,26,3590.97,0.0145,28,0.7716,240
7803,22,2025-09-12,402,11658,0.0928,131,804,80,33,37,5037.64,0.0751,65,0.7503,224
7804,22,2025-09-11,348,10092,0.0809,207,1044,78,28,28,3800.13,0.045,20,0.7268,32
7805,22,2025-09-10,399,10374,0.092,144,1995,41,45,36,4953.12,0.0163,72,0.319,68
7806,22,2025-09-09,314,5966,0.0832,431,2198,43,34,26,3525.19,0.0674,40,0.3642,144
7807,22,2025-09-08,464,11600,0.0723,134,1856,90,61,33,4526.77,0.0141,76,0.415,71
7808,22,2025-09-07,407,9768,0.0846,476,2442,103,37,34,4649.61,0.0688,64,0.6742,277
7809,22,2025-09-06,357,5355,0.086,425,3213,47,44,30,4143.07,0.0672,72,0.8469,247
7810,22,2025-09-05,364,7280,0.0906,139,2184,89,30,32,4449.34,0.0247,54,0.3758,113
7811,22,2025-09-04,302,7550,0.0678,599,2718,54,32,20,2764.65,0.0715,79,0.4171,102
7812,22,2025-09-03,395,9480,0.0671,294,1580,46,41,26,3575.86,0.0501,58,0.7613,167
7813,22,2025-09-02,374,10098,0.0854,537,2992,58,40,31,4310.68,0.012,71,0.3051,267
7814,22,2025-09-01,383,6128,0.066,579,2681,94,46,25,3409.44,0.0364,50,0.8273,5
7815,22,2025-08-31,376,5640,0.0796,229,1128,60,45,29,4041.79,0.0387,24,0.32,241
7816,22,2025-08-30,378,9072,0.0881,510,3024,76,52,33,4495.29,0.0661,49,0.797,228
7817,22,2025-08-29,389,10114,0.0827,297,2334,74,28,32,4343.55,0.0332,52,0.2303,124
7818,22,2025-08-28,303,7272,0.0816,144,1515,38,41,24,3335.8,0.0109,43,0.4814,247
7819,22,2025-08-27,352,6336,0.093,572,1056,105,33,32,4419.82,0.0475,53,0.4842,93
7820,22,2025-08-26,293,6153,0.0874,260,2637,70,43,25,3455.66,0.0459,79,0.5479,212
7821,22,2025-08-25,413,6195,0.0917,336,3304,107,53,37,5113.65,0.0628,37,0.4889,146
7822,22,2025-08-24,358,6444,0.0873,412,1790,72,47,31,4218.84,0.0747,58,0.3645,96
7823,22,2025-08-23,321,8025,0.0631,457,963,87,19,20,2733.17,0.0677,62,0.455,22
7824,22,2025-08-22,345,8280,0.0883,39,1035,100,37,30,4113.92,0.0431,24,0.4238,76
7825,22,2025-08-21,371,8904,0.0736,516,1484,84,54,27,3687.45,0.0721,36,0.3541,92
7826,22,2025-08-20,392,7448,0.0832,381,3528,79,20,32,4401.31,0.0217,28,0.2883,66
7827,22,2025-08-19,301,6622,0.0742,318,903,76,19,22,3013.08,0.0496,52,0.5329,267
7828,22,2025-08-18,294,6762,0.0805,101,1176,54,39,23,3196.14,0.0232,34,0.426,294
7829,22,2025-08-17,351,8775,0.0776,501,2457,35,45,27,3675.97,0.0306,63,0.7033,149
7830,22,2025-08-16,321,6741,0.0648,206,2889,86,32,20,2806.91,0.0274,65,0.7889,293
7831,22,2025-08-15,315,6930,0.0615,549,1575,67,32,19,2616.86,0.0432,79,0.5339,54
7832,22,2025-08-14,322,8050,0.0778,504,2576,59,43,25,3380.21,0.0693,25,0.7483,37
7833,22,2025-08-13,385,8085,0.0785,123,2310,63,25,30,4077.46,0.0783,23,0.3305,237
7834,22,2025-08-12,312,4680,0.064,231,2496,43,37,19,2696.78,0.0198,52,0.4482,267
7835,22,2025-08-11,315,5985,0.0793,169,2205,55,30,24,3371.81,0.0155,65,0.3513,69
7836,22,2025-08-10,341,6820,0.0666,122,2387,66,23,22,3063.81,0.0677,23,0.6906,114
7837,22,2025-08-09,314,7536,0.0855,535,1884,50,27,26,3623.82,0.0383,74,0.5493,295
7838,22,2025-08-08,303,6363,0.0597,162,606,80,21,18,2441.46,0.0782,45,0.821,89
7839,22,2025-08-07,347,6940,0.0589,75,2776,99,39,20,2756.85,0.0165,56,0.4201,169
7840,22,2025-08-06,348,5220,0.0805,387,2784,98,35,28,3782.39,0.0362,33,0.5863,203
